username,login_time,logout_time,session_duration_seconds,cpu_usage,memory_usage,gpu_usage
UID_000357,2025-08-04 08:09:55,2025-08-04 16:29:20,29965,10.3,77.4,0.0
UID_000027,2025-08-04 08:09:58,2025-08-04 16:33:09,30191,10.3,75.6,0.0
UID_000269,2025-08-04 08:10:07,2025-08-04 17:09:50,32383,11.0,75.1,0.0
UID_000256,2025-08-04 08:10:12,2025-08-04 16:33:57,30225,10.3,67.0,1.5
UID_000115,2025-08-04 08:10:21,2025-08-04 16:26:51,29790,12.4,76.0,1.0
UID_000221,2025-08-04 08:10:28,2025-08-04 16:55:16,31488,12.4,72.4,0.0
UID_000095,2025-08-04 08:10:35,2025-08-04 16:56:00,31525,11.6,75.8,0.0
UID_000103,2025-08-04 08:10:44,2025-08-04 16:49:23,31119,12.0,68.0,0.0
UID_000032,2025-08-04 08:10:45,2025-08-04 16:26:30,29745,12.2,74.4,0.0
UID_000423,2025-08-04 08:10:46,2025-08-04 16:52:57,31331,11.8,68.3,0.0
UID_000120,2025-08-04 08:10:54,2025-08-04 17:10:32,32378,11.9,71.8,0.0
UID_000157,2025-08-04 08:11:00,2025-08-04 17:08:48,32268,10.5,71.9,1.8
UID_000080,2025-08-04 08:11:02,2025-08-04 16:28:47,29865,8.8,69.5,0.0
UID_000301,2025-08-04 08:11:05,2025-08-04 16:16:33,29128,11.5,76.2,0.0
UID_000395,2025-08-04 08:11:07,2025-08-04 16:44:04,30777,13.3,73.4,0.0
UID_000109,2025-08-04 08:11:13,2025-08-04 16:41:29,30616,9.3,68.5,0.0
UID_000362,2025-08-04 08:11:16,2025-08-04 16:52:53,31297,12.4,72.6,1.5
UID_000393,2025-08-04 08:11:16,2025-08-04 16:17:39,29183,9.3,67.8,0.0
UID_000261,2025-08-04 08:11:19,2025-08-04 16:32:10,30051,14.1,71.2,1.2
UID_000283,2025-08-04 08:11:19,2025-08-04 16:23:23,29524,11.1,71.3,3.1
UID_000394,2025-08-04 08:11:20,2025-08-04 16:25:57,29677,12.0,68.5,2.2
UID_000300,2025-08-04 08:11:24,2025-08-04 16:50:33,31149,10.6,77.0,1.5
UID_000040,2025-08-04 08:11:25,2025-08-04 16:37:32,30367,11.6,75.4,0.8
UID_000337,2025-08-04 08:11:26,2025-08-04 16:36:19,30293,11.1,76.1,0.0
UID_000216,2025-08-04 08:11:27,2025-08-04 16:35:56,30269,9.1,74.2,2.2
UID_000406,2025-08-04 08:11:29,2025-08-04 16:59:57,31708,9.7,72.0,0.0
UID_000250,2025-08-04 08:11:39,2025-08-04 16:27:53,29774,11.5,72.9,0.0
UID_000288,2025-08-04 08:11:39,2025-08-04 16:50:23,31124,9.7,75.5,0.0
UID_000422,2025-08-04 08:11:41,2025-08-04 16:20:15,29314,11.9,65.5,0.0
UID_000453,2025-08-04 08:12:10,2025-08-04 16:38:58,30408,12.1,71.5,0.0
UID_000114,2025-08-04 08:12:13,2025-08-04 16:35:20,30187,9.8,67.4,0.0
UID_000380,2025-08-04 08:12:15,2025-08-04 16:31:55,29980,11.0,65.8,0.0
UID_000097,2025-08-04 08:12:17,2025-08-04 16:28:41,29784,11.0,68.4,0.0
UID_000287,2025-08-04 08:12:22,2025-08-04 16:47:02,30880,10.9,69.5,0.0
UID_000151,2025-08-04 08:12:32,2025-08-04 16:58:46,31574,12.7,69.8,0.0
UID_000215,2025-08-04 08:12:37,2025-08-04 16:27:34,29697,10.4,70.2,0.0
UID_000172,2025-08-04 08:12:39,2025-08-04 17:02:16,31777,10.0,69.0,2.2
UID_000249,2025-08-04 08:12:43,2025-08-04 16:56:14,31411,11.4,66.3,0.0
UID_000011,2025-08-04 08:12:52,2025-08-04 16:56:15,31403,10.4,72.6,0.0
UID_000052,2025-08-04 08:12:59,2025-08-04 16:21:43,29324,10.8,73.6,0.0
UID_000490,2025-08-04 08:13:06,2025-08-04 16:38:58,30352,9.4,70.5,0.0
UID_000127,2025-08-04 08:13:08,2025-08-04 17:06:46,32018,12.4,68.1,0.0
UID_000372,2025-08-04 08:13:16,2025-08-04 16:56:42,31406,8.5,77.7,0.0
UID_000019,2025-08-04 08:13:22,2025-08-04 16:22:57,29375,13.5,72.9,0.0
UID_000493,2025-08-04 08:13:33,2025-08-04 16:18:05,29072,11.0,73.8,0.0
UID_000245,2025-08-04 08:13:39,2025-08-04 17:05:57,31938,10.1,70.6,0.0
UID_000056,2025-08-04 08:13:40,2025-08-04 17:07:32,32032,11.3,69.8,2.2
UID_000436,2025-08-04 08:13:57,2025-08-04 16:26:37,29560,9.6,72.8,0.0
UID_000018,2025-08-04 08:14:04,2025-08-04 16:30:00,29756,11.2,74.2,0.0
UID_000233,2025-08-04 08:14:05,2025-08-04 16:25:49,29504,9.7,70.4,0.0
UID_000382,2025-08-04 08:14:22,2025-08-04 16:16:59,28957,10.4,70.1,0.0
UID_000304,2025-08-04 08:14:24,2025-08-04 16:23:13,29329,11.6,70.6,0.0
UID_000160,2025-08-04 08:14:29,2025-08-04 16:32:54,29905,9.6,71.9,0.0
UID_000285,2025-08-04 08:14:29,2025-08-04 16:24:50,29421,10.6,71.7,0.0
UID_000361,2025-08-04 08:14:33,2025-08-04 16:52:27,31074,14.0,69.4,0.0
UID_000284,2025-08-04 08:14:37,2025-08-04 16:38:43,30246,12.4,69.3,1.6
UID_000405,2025-08-04 08:14:40,2025-08-04 16:24:34,29394,9.4,68.4,0.0
UID_000022,2025-08-04 08:14:41,2025-08-04 16:25:55,29474,11.3,69.7,0.0
UID_000282,2025-08-04 08:14:50,2025-08-04 17:02:56,31686,12.0,75.2,0.0
UID_000392,2025-08-04 08:14:51,2025-08-04 16:21:06,29175,12.2,71.6,0.0
UID_000461,2025-08-04 08:14:52,2025-08-04 16:27:09,29537,10.3,70.4,0.0
UID_000433,2025-08-04 08:14:53,2025-08-04 16:43:22,30509,12.7,75.9,0.0
UID_000341,2025-08-04 08:15:05,2025-08-04 16:44:45,30580,11.2,72.2,0.0
UID_000024,2025-08-04 08:15:15,2025-08-04 16:44:30,30555,11.9,75.6,0.0
UID_000458,2025-08-04 08:15:20,2025-08-04 16:33:06,29866,8.9,71.3,0.0
UID_000013,2025-08-04 08:15:49,2025-08-04 16:42:22,30393,11.9,66.0,0.0
UID_000187,2025-08-04 08:15:50,2025-08-04 16:21:00,29110,12.5,73.5,0.0
UID_000228,2025-08-04 08:15:59,2025-08-04 16:33:10,29831,9.2,71.9,2.3
UID_000119,2025-08-04 08:16:01,2025-08-04 16:59:03,31382,13.0,70.0,1.5
UID_000290,2025-08-04 08:16:05,2025-08-04 16:52:24,30979,13.0,74.5,0.0
UID_000082,2025-08-04 08:16:08,2025-08-04 16:46:45,30637,11.3,68.1,0.0
UID_000412,2025-08-04 08:16:08,2025-08-04 16:28:17,29529,12.0,68.7,0.0
UID_000311,2025-08-04 08:16:12,2025-08-04 17:06:02,31790,8.9,71.1,0.0
UID_000411,2025-08-04 08:16:26,2025-08-04 16:18:49,28943,10.8,66.0,0.0
UID_000125,2025-08-04 08:16:27,2025-08-04 16:28:28,29521,12.6,73.0,0.0
UID_000029,2025-08-04 08:16:31,2025-08-04 16:16:54,28823,9.6,71.1,0.0
UID_000330,2025-08-04 08:16:32,2025-08-04 16:25:06,29314,12.6,71.4,0.0
UID_000047,2025-08-04 08:16:41,2025-08-04 17:00:05,31404,10.0,71.9,0.0
UID_000045,2025-08-04 08:16:51,2025-08-04 17:10:47,32036,12.2,70.7,0.0
UID_000193,2025-08-04 08:16:53,2025-08-04 17:01:00,31447,11.6,73.9,0.0
UID_000384,2025-08-04 08:17:00,2025-08-04 16:29:25,29545,11.6,67.6,0.0
UID_000460,2025-08-04 08:17:02,2025-08-04 16:20:16,28994,10.5,72.0,0.0
UID_000468,2025-08-04 08:17:07,2025-08-04 16:51:30,30863,10.9,66.6,1.8
UID_000154,2025-08-04 08:17:11,2025-08-04 16:42:00,30289,12.8,76.3,1.7
UID_000432,2025-08-04 08:17:20,2025-08-04 16:28:18,29458,11.6,67.9,0.0
UID_000378,2025-08-04 08:17:22,2025-08-04 16:28:21,29459,13.6,74.3,0.0
UID_000448,2025-08-04 08:17:25,2025-08-04 16:52:16,30891,11.5,74.2,0.0
UID_000486,2025-08-04 08:17:35,2025-08-04 16:38:45,30070,11.9,69.6,0.0
UID_000333,2025-08-04 08:17:47,2025-08-04 16:49:19,30692,12.8,74.1,0.0
UID_000496,2025-08-04 08:17:52,2025-08-04 17:07:19,31767,9.5,68.9,1.6
UID_000451,2025-08-04 08:18:17,2025-08-04 16:28:41,29424,12.5,67.9,1.0
UID_000196,2025-08-04 08:18:18,2025-08-04 16:59:01,31243,9.7,69.3,0.0
UID_000067,2025-08-04 08:18:20,2025-08-04 16:56:24,31084,10.6,74.6,0.0
UID_000106,2025-08-04 08:18:20,2025-08-04 16:40:51,30151,9.8,75.7,0.0
UID_000164,2025-08-04 08:18:20,2025-08-04 16:25:22,29222,12.0,74.8,0.0
UID_000386,2025-08-04 08:18:21,2025-08-04 16:40:59,30158,10.8,71.0,1.5
UID_000315,2025-08-04 08:18:24,2025-08-04 16:31:59,29615,11.1,75.6,0.0
UID_000035,2025-08-04 08:18:33,2025-08-04 17:05:14,31601,10.1,67.8,0.0
UID_000421,2025-08-04 08:18:36,2025-08-04 17:03:56,31520,12.8,75.7,0.0
UID_000081,2025-08-04 08:18:41,2025-08-04 17:13:03,32062,11.4,68.5,0.0
UID_000443,2025-08-04 08:18:41,2025-08-04 17:04:35,31554,11.6,73.8,0.0
UID_000329,2025-08-04 08:18:54,2025-08-04 16:57:49,31135,10.0,70.0,0.0
UID_000452,2025-08-04 08:19:02,2025-08-04 16:23:44,29082,11.9,74.8,0.0
UID_000272,2025-08-04 08:19:07,2025-08-04 16:46:19,30432,12.2,71.0,0.0
UID_000098,2025-08-04 08:19:14,2025-08-04 17:18:03,32329,9.9,70.6,0.0
UID_000220,2025-08-04 08:19:16,2025-08-04 16:26:40,29244,13.6,70.2,0.0
UID_000307,2025-08-04 08:19:20,2025-08-04 16:46:10,30410,11.3,66.1,0.8
UID_000275,2025-08-04 08:19:21,2025-08-04 17:01:30,31329,10.9,71.1,0.0
UID_000089,2025-08-04 08:19:28,2025-08-04 16:44:12,30284,12.7,69.7,1.4
UID_000131,2025-08-04 08:19:34,2025-08-04 16:45:13,30339,14.2,70.7,1.4
UID_000349,2025-08-04 08:19:36,2025-08-04 16:37:27,29871,13.0,71.2,0.0
UID_000232,2025-08-04 08:19:46,2025-08-04 16:58:58,31152,11.4,74.5,1.2
UID_000062,2025-08-04 08:19:50,2025-08-04 16:49:03,30553,11.6,71.1,0.0
UID_000345,2025-08-04 08:19:56,2025-08-04 16:21:15,28879,8.7,67.2,0.0
UID_000420,2025-08-04 08:20:07,2025-08-04 16:37:02,29815,12.6,74.4,1.5
UID_000179,2025-08-04 08:20:21,2025-08-04 16:44:22,30241,9.6,70.0,0.0
UID_000005,2025-08-04 08:20:32,2025-08-04 16:27:16,29204,12.1,69.7,0.0
UID_000265,2025-08-04 08:20:33,2025-08-04 16:54:27,30834,13.3,66.6,0.0
UID_000353,2025-08-04 08:20:33,2025-08-04 16:20:55,28822,10.6,75.5,2.3
UID_000346,2025-08-04 08:20:41,2025-08-04 16:24:35,29034,9.9,70.4,0.6
UID_000248,2025-08-04 08:20:43,2025-08-04 16:28:07,29244,13.1,71.0,0.0
UID_000002,2025-08-04 08:20:54,2025-08-04 16:44:09,30195,9.4,68.4,0.0
UID_000116,2025-08-04 08:21:00,2025-08-04 17:01:37,31237,10.6,67.8,0.0
UID_000219,2025-08-04 08:21:19,2025-08-04 16:35:17,29638,12.4,71.0,0.0
UID_000415,2025-08-04 08:21:22,2025-08-04 16:30:13,29331,10.7,67.8,1.3
UID_000492,2025-08-04 08:21:22,2025-08-04 17:10:56,31774,9.5,68.7,0.0
UID_000088,2025-08-04 08:21:24,2025-08-04 16:44:45,30201,11.6,68.9,0.0
UID_000381,2025-08-04 08:21:37,2025-08-04 17:08:52,31635,9.5,74.8,0.0
UID_000078,2025-08-04 08:21:42,2025-08-04 16:33:00,29478,10.8,71.4,0.0
UID_000466,2025-08-04 08:21:43,2025-08-04 16:52:10,30627,11.9,73.0,1.0
UID_000469,2025-08-04 08:21:44,2025-08-04 16:31:14,29370,8.7,72.1,1.7
UID_000314,2025-08-04 08:21:49,2025-08-04 17:13:38,31909,11.8,75.0,0.0
UID_000472,2025-08-04 08:21:57,2025-08-04 16:42:52,30055,10.8,74.6,0.0
UID_000358,2025-08-04 08:22:00,2025-08-04 17:04:55,31375,11.4,75.4,0.0
UID_000117,2025-08-04 08:22:04,2025-08-04 16:38:47,29803,13.2,73.9,0.0
UID_000428,2025-08-04 08:22:10,2025-08-04 16:58:21,30971,11.7,72.5,0.0
UID_000364,2025-08-04 08:22:14,2025-08-04 17:14:33,31939,12.7,69.5,0.0
UID_000401,2025-08-04 08:22:17,2025-08-04 17:18:13,32156,12.2,69.2,1.7
UID_000231,2025-08-04 08:22:19,2025-08-04 16:36:42,29663,8.8,76.5,2.7
UID_000191,2025-08-04 08:22:25,2025-08-04 16:48:05,30340,10.7,74.7,0.0
UID_000051,2025-08-04 08:22:30,2025-08-04 16:44:44,30134,10.7,73.5,0.0
UID_000023,2025-08-04 08:22:31,2025-08-04 17:03:19,31248,11.6,74.1,1.4
UID_000350,2025-08-04 08:22:37,2025-08-04 16:36:12,29615,9.9,74.5,2.8
UID_000034,2025-08-04 08:22:43,2025-08-04 17:03:43,31260,8.9,70.2,1.1
UID_000004,2025-08-04 08:22:48,2025-08-04 16:48:08,30320,10.7,78.0,0.0
UID_000104,2025-08-04 08:22:50,2025-08-04 16:25:54,28984,11.6,71.5,0.0
UID_000208,2025-08-04 08:23:00,2025-08-04 16:40:12,29832,13.4,73.5,0.0
UID_000489,2025-08-04 08:23:00,2025-08-04 17:15:36,31956,11.9,70.0,0.0
UID_000016,2025-08-04 08:23:15,2025-08-04 16:49:06,30351,11.9,69.4,0.0
UID_000124,2025-08-04 08:23:16,2025-08-04 17:18:04,32088,10.0,78.1,0.0
UID_000477,2025-08-04 08:23:20,2025-08-04 16:45:23,30123,11.7,67.8,0.0
UID_000129,2025-08-04 08:23:21,2025-08-04 17:08:15,31494,12.1,76.3,0.0
UID_000178,2025-08-04 08:23:21,2025-08-04 17:00:37,31036,9.1,75.4,0.0
UID_000360,2025-08-04 08:23:21,2025-08-04 17:06:08,31367,11.8,74.9,0.0
UID_000092,2025-08-04 08:23:28,2025-08-04 16:45:09,30101,10.1,68.5,1.4
UID_000318,2025-08-04 08:23:38,2025-08-04 16:52:59,30561,10.8,75.7,0.0
UID_000020,2025-08-04 08:23:41,2025-08-04 16:36:48,29587,13.9,76.6,0.0
UID_000366,2025-08-04 08:23:48,2025-08-04 16:31:17,29249,10.3,72.1,0.0
UID_000207,2025-08-04 08:23:52,2025-08-04 16:38:26,29674,11.7,75.7,0.0
UID_000426,2025-08-04 08:23:52,2025-08-04 16:52:06,30494,13.7,66.6,0.0
UID_000079,2025-08-04 08:23:54,2025-08-04 16:55:50,30716,12.0,68.7,0.0
UID_000107,2025-08-04 08:23:57,2025-08-04 16:37:07,29590,12.8,74.4,0.0
UID_000105,2025-08-04 08:23:59,2025-08-04 17:15:12,31873,10.6,68.1,0.0
UID_000253,2025-08-04 08:24:01,2025-08-04 16:30:20,29179,11.8,69.7,0.0
UID_000093,2025-08-04 08:24:02,2025-08-04 16:31:05,29223,12.2,69.2,0.0
UID_000180,2025-08-04 08:24:13,2025-08-04 17:06:27,31334,9.3,72.6,0.0
UID_000214,2025-08-04 08:24:13,2025-08-04 16:44:53,30040,11.9,74.7,0.0
UID_000299,2025-08-04 08:24:23,2025-08-04 16:49:20,30297,13.2,77.4,0.0
UID_000302,2025-08-04 08:24:32,2025-08-04 17:13:32,31740,9.4,70.5,0.0
UID_000176,2025-08-04 08:24:36,2025-08-04 16:30:29,29153,11.0,77.7,0.0
UID_000441,2025-08-04 08:24:50,2025-08-04 16:27:45,28975,11.1,71.7,1.7
UID_000251,2025-08-04 08:24:53,2025-08-04 16:56:56,30723,11.7,69.9,0.0
UID_000132,2025-08-04 08:25:05,2025-08-04 17:04:51,31186,13.5,76.4,0.0
UID_000184,2025-08-04 08:25:12,2025-08-04 17:03:06,31074,9.1,73.6,1.8
UID_000026,2025-08-04 08:25:46,2025-08-04 16:47:30,30104,10.5,73.4,2.0
UID_000166,2025-08-04 08:25:55,2025-08-04 16:28:17,28942,11.5,70.4,0.0
UID_000158,2025-08-04 08:26:10,2025-08-04 16:53:49,30459,10.5,73.1,0.0
UID_000195,2025-08-04 08:26:10,2025-08-04 16:57:56,30706,12.3,69.8,0.0
UID_000268,2025-08-04 08:26:24,2025-08-04 17:00:28,30844,12.8,74.2,0.0
UID_000118,2025-08-04 08:26:38,2025-08-04 16:45:46,29948,11.2,67.3,0.9
UID_000316,2025-08-04 08:26:42,2025-08-04 17:07:59,31277,11.4,75.6,0.0
UID_000480,2025-08-04 08:26:52,2025-08-04 16:33:13,29181,9.9,72.3,1.7
UID_000139,2025-08-04 08:26:54,2025-08-04 17:19:18,31944,9.1,75.8,0.0
UID_000430,2025-08-04 08:27:04,2025-08-04 17:09:33,31349,9.5,72.5,0.0
UID_000400,2025-08-04 08:27:09,2025-08-04 17:12:11,31502,9.3,75.0,0.6
UID_000351,2025-08-04 08:27:10,2025-08-04 16:35:11,29281,10.7,70.2,0.0
UID_000060,2025-08-04 08:27:11,2025-08-04 16:48:16,30065,8.6,66.5,0.0
UID_000063,2025-08-04 08:27:38,2025-08-04 16:36:24,29326,10.8,77.5,0.0
UID_000182,2025-08-04 08:27:40,2025-08-04 16:39:32,29512,11.1,75.1,2.9
UID_000270,2025-08-04 08:27:40,2025-08-04 16:50:10,30150,10.4,71.6,0.0
UID_000140,2025-08-04 08:27:47,2025-08-04 16:53:20,30333,11.6,68.2,0.0
UID_000074,2025-08-04 08:27:55,2025-08-04 16:43:55,29760,11.3,77.4,0.0
UID_000050,2025-08-04 08:28:00,2025-08-04 17:20:16,31936,10.0,69.6,0.0
UID_000241,2025-08-04 08:28:03,2025-08-04 16:53:39,30336,12.8,67.5,0.0
UID_000254,2025-08-04 08:28:04,2025-08-04 17:26:34,32310,9.4,74.6,1.3
UID_000404,2025-08-04 08:28:06,2025-08-04 17:24:07,32161,12.3,71.9,0.0
UID_000237,2025-08-04 08:28:09,2025-08-04 16:54:57,30408,10.9,74.4,0.0
UID_000482,2025-08-04 08:28:13,2025-08-04 16:53:08,30295,11.1,68.0,0.0
UID_000229,2025-08-04 08:28:21,2025-08-04 16:33:16,29095,11.6,71.4,0.0
UID_000352,2025-08-04 08:28:31,2025-08-04 16:54:18,30347,11.8,73.4,0.0
UID_000009,2025-08-04 08:28:41,2025-08-04 16:44:48,29767,11.8,66.6,0.0
UID_000113,2025-08-04 08:28:43,2025-08-04 16:54:01,30318,12.3,72.4,0.0
UID_000030,2025-08-04 08:28:52,2025-08-04 17:05:34,31002,12.2,76.3,0.0
UID_000413,2025-08-04 08:28:57,2025-08-04 16:47:26,29909,9.4,71.8,0.0
UID_000159,2025-08-04 08:29:02,2025-08-04 16:34:17,29115,13.0,68.5,0.0
UID_000336,2025-08-04 08:29:06,2025-08-04 16:58:17,30551,12.7,72.2,1.0
UID_000494,2025-08-04 08:29:12,2025-08-04 16:42:47,29615,8.9,73.8,2.2
UID_000375,2025-08-04 08:29:13,2025-08-04 17:18:40,31767,12.0,72.4,0.0
UID_000435,2025-08-04 08:29:18,2025-08-04 17:15:18,31560,12.6,70.0,0.0
UID_000197,2025-08-04 08:29:19,2025-08-04 16:42:58,29619,10.1,76.4,0.0
UID_000388,2025-08-04 08:29:19,2025-08-04 16:46:07,29808,9.9,68.8,0.0
UID_000410,2025-08-04 08:29:29,2025-08-04 16:57:12,30463,11.7,74.8,0.0
UID_000108,2025-08-04 08:29:31,2025-08-04 17:21:45,31934,11.9,77.4,0.0
UID_000123,2025-08-04 08:29:44,2025-08-04 16:41:31,29507,11.3,71.2,0.0
UID_000310,2025-08-04 08:29:45,2025-08-04 17:28:39,32334,12.0,77.4,0.0
UID_000200,2025-08-04 08:29:46,2025-08-04 17:28:42,32336,9.0,67.2,0.0
UID_000148,2025-08-04 08:29:50,2025-08-04 17:27:27,32257,9.6,73.6,0.0
UID_000429,2025-08-04 08:30:02,2025-08-04 16:42:58,29576,9.4,72.2,0.0
UID_000326,2025-08-04 08:30:18,2025-08-04 16:33:53,29015,10.2,68.0,0.0
UID_000001,2025-08-04 08:30:34,2025-08-04 17:05:30,30896,10.9,71.5,1.9
UID_000463,2025-08-04 08:30:36,2025-08-04 17:11:54,31278,11.5,72.4,0.0
UID_000308,2025-08-04 08:30:52,2025-08-04 16:33:55,28983,12.6,71.4,1.2
UID_000343,2025-08-04 08:30:55,2025-08-04 17:17:48,31613,9.5,77.7,0.0
UID_000294,2025-08-04 08:31:00,2025-08-04 17:00:22,30562,9.8,75.5,0.0
UID_000037,2025-08-04 08:31:03,2025-08-04 16:47:27,29784,12.3,74.1,0.0
UID_000222,2025-08-04 08:31:03,2025-08-04 16:42:35,29492,10.8,75.3,0.0
UID_000359,2025-08-04 08:31:11,2025-08-04 17:29:29,32298,12.2,66.9,0.0
UID_000077,2025-08-04 08:31:24,2025-08-04 16:52:36,30072,9.6,71.9,0.0
UID_000479,2025-08-04 08:31:25,2025-08-04 17:02:12,30647,10.5,75.2,0.0
UID_000003,2025-08-04 08:31:30,2025-08-04 17:23:32,31922,10.0,71.6,0.0
UID_000100,2025-08-04 08:31:36,2025-08-04 17:22:40,31864,9.2,70.8,0.0
UID_000456,2025-08-04 08:31:41,2025-08-04 17:28:46,32225,13.8,74.0,0.0
UID_000138,2025-08-04 08:31:46,2025-08-04 17:14:59,31393,12.9,68.7,0.0
UID_000061,2025-08-04 08:31:51,2025-08-04 17:17:44,31553,11.7,72.8,0.0
UID_000347,2025-08-04 08:31:53,2025-08-04 16:37:08,29115,10.6,69.7,0.0
UID_000239,2025-08-04 08:31:57,2025-08-04 16:36:57,29100,11.4,75.4,0.0
UID_000007,2025-08-04 08:32:08,2025-08-04 16:45:40,29612,11.6,69.8,0.0
UID_000467,2025-08-04 08:32:21,2025-08-04 16:39:32,29231,9.3,71.5,0.0
UID_000054,2025-08-04 08:32:22,2025-08-04 17:23:44,31882,9.4,73.3,1.9
UID_000339,2025-08-04 08:32:28,2025-08-04 16:55:14,30166,11.3,75.1,0.0
UID_000128,2025-08-04 08:32:33,2025-08-04 16:48:40,29767,12.5,75.5,0.0
UID_000190,2025-08-04 08:32:39,2025-08-04 16:36:47,29048,11.0,78.4,0.0
UID_000066,2025-08-04 08:32:58,2025-08-04 17:15:07,31329,11.7,74.2,0.0
UID_000055,2025-08-04 08:33:12,2025-08-04 17:12:56,31184,11.3,70.0,0.0
UID_000090,2025-08-04 08:33:36,2025-08-04 16:54:10,30034,13.3,72.0,2.1
UID_000155,2025-08-04 08:33:40,2025-08-04 16:36:20,28960,9.9,75.5,0.0
UID_000305,2025-08-04 08:33:49,2025-08-04 17:23:47,31798,9.8,69.2,0.0
UID_000209,2025-08-04 08:33:52,2025-08-04 16:51:18,29846,13.1,76.7,0.0
UID_000202,2025-08-04 08:33:57,2025-08-04 17:24:24,31827,13.8,67.9,0.0
UID_000289,2025-08-04 08:33:59,2025-08-04 17:19:39,31540,10.5,69.3,0.0
UID_000147,2025-08-04 08:34:11,2025-08-04 16:46:58,29567,10.0,75.0,0.0
UID_000235,2025-08-04 08:34:21,2025-08-04 16:44:23,29402,10.4,66.4,0.0
UID_000389,2025-08-04 08:34:25,2025-08-04 16:51:24,29819,11.8,71.0,0.0
UID_000217,2025-08-04 08:34:32,2025-08-04 17:02:17,30465,10.4,70.8,0.0
UID_000264,2025-08-04 08:34:35,2025-08-04 17:10:28,30953,13.9,71.8,0.0
UID_000444,2025-08-04 08:34:42,2025-08-04 17:29:35,32093,13.5,76.0,0.0
UID_000309,2025-08-04 08:34:43,2025-08-04 17:11:39,31016,9.9,71.4,0.0
UID_000491,2025-08-04 08:35:02,2025-08-04 17:13:37,31115,8.9,67.9,0.0
UID_000153,2025-08-04 08:35:05,2025-08-04 17:14:27,31162,13.5,74.4,0.0
UID_000437,2025-08-04 08:35:08,2025-08-04 17:09:33,30865,10.8,67.3,1.2
UID_000459,2025-08-04 08:35:08,2025-08-04 17:01:31,30383,9.5,68.6,0.0
UID_000434,2025-08-04 08:36:03,2025-08-04 16:38:59,28976,11.4,74.9,0.0
UID_000473,2025-08-04 08:36:03,2025-08-04 17:22:31,31588,11.7,73.6,0.0
UID_000206,2025-08-04 08:36:06,2025-08-04 16:54:45,29919,9.7,69.0,0.0
UID_000273,2025-08-04 08:36:11,2025-08-04 16:48:30,29539,10.7,70.5,0.0
UID_000242,2025-08-04 08:36:14,2025-08-04 16:49:13,29579,10.8,77.9,0.0
UID_000075,2025-08-04 08:36:21,2025-08-04 16:50:47,29666,10.5,74.7,0.0
UID_000500,2025-08-04 08:36:23,2025-08-04 17:34:59,32316,9.1,72.2,2.6
UID_000087,2025-08-04 08:36:34,2025-08-04 16:57:46,30072,11.2,66.7,0.0
UID_000440,2025-08-04 08:36:51,2025-08-04 17:08:20,30689,12.4,75.1,0.0
UID_000303,2025-08-04 08:37:01,2025-08-04 17:06:23,30562,8.3,68.3,0.0
UID_000199,2025-08-04 08:37:03,2025-08-04 16:41:16,29053,9.4,68.7,0.0
UID_000028,2025-08-04 08:37:13,2025-08-04 17:07:55,30642,12.5,70.4,1.3
UID_000356,2025-08-04 08:37:13,2025-08-04 17:28:55,31902,12.5,72.6,1.4
UID_000481,2025-08-04 08:37:36,2025-08-04 16:44:49,29233,9.3,74.5,0.0
UID_000169,2025-08-04 08:37:55,2025-08-04 17:31:28,32013,10.9,75.9,0.0
UID_000419,2025-08-04 08:38:11,2025-08-04 17:12:03,30832,11.9,70.3,0.0
UID_000424,2025-08-04 08:38:21,2025-08-04 17:34:45,32184,12.2,77.0,0.0
UID_000240,2025-08-04 08:38:29,2025-08-04 17:23:56,31527,11.6,78.6,0.0
UID_000247,2025-08-04 08:38:30,2025-08-04 17:04:32,30362,9.3,75.4,0.0
UID_000397,2025-08-04 08:38:35,2025-08-04 17:10:22,30707,10.0,68.4,1.3
UID_000457,2025-08-04 08:38:39,2025-08-04 16:46:38,29279,9.8,70.5,0.0
UID_000332,2025-08-04 08:39:04,2025-08-04 17:17:46,31122,10.4,75.7,0.0
UID_000399,2025-08-04 08:39:15,2025-08-04 17:17:28,31093,12.6,70.1,2.2
UID_000291,2025-08-04 08:39:20,2025-08-04 17:07:04,30464,10.4,75.3,0.0
UID_000409,2025-08-04 08:39:32,2025-08-04 17:29:39,31807,12.7,75.1,0.0
UID_000276,2025-08-04 08:39:44,2025-08-04 17:06:19,30395,10.0,70.5,0.0
UID_000322,2025-08-04 08:40:03,2025-08-04 16:48:31,29308,11.9,74.1,0.0
UID_000446,2025-08-04 08:40:06,2025-08-04 17:17:04,31018,12.9,71.1,0.0
UID_000165,2025-08-04 08:40:22,2025-08-04 16:41:14,28852,13.0,67.7,0.0
UID_000370,2025-08-04 08:40:29,2025-08-04 17:12:34,30725,9.6,74.6,0.0
UID_000096,2025-08-04 08:40:31,2025-08-04 16:59:18,29927,9.4,66.0,1.9
UID_000470,2025-08-04 08:40:34,2025-08-04 17:26:02,31528,13.2,71.5,0.0
UID_000072,2025-08-04 08:40:39,2025-08-04 17:21:14,31235,10.4,71.9,0.0
UID_000374,2025-08-04 08:40:48,2025-08-04 16:45:16,29068,13.6,66.5,0.0
UID_000126,2025-08-04 08:41:01,2025-08-04 17:09:05,30484,10.5,73.6,0.0
UID_000483,2025-08-04 08:41:17,2025-08-04 16:52:17,29460,10.3,71.1,0.0
